age,sex,race,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,is_violent_recid,two_year_recid,length_of_stay,class
34,Female,African-American,6,1,F,0,0,0,52,Low
25,Male,Other,0,0,M,0,0,0,1,Low
59,Male,African-American,10,1,F,1,0,1,127,Medium
29,Male,African-American,5,1,F,1,0,1,2,Medium
24,Male,Caucasian,0,0,F,0,0,0,1,Low
48,Male,Caucasian,1,1,F,1,0,1,129,Medium
55,Male,African-American,0,61,M,1,1,1,45,High
52,Male,African-American,4,0,M,0,0,0,1,Medium
20,Male,African-American,0,0,F,1,0,1,0,Low
25,Male,Caucasian,4,5,F,1,0,1,5,Low
24,Male,Caucasian,0,1,F,0,0,0,15,Low
23,Male,Caucasian,0,1,M,0,0,0,1,High
27,Male,Caucasian,6,1,F,1,0,0,1,Low
25,Male,African-American,1,1,M,1,0,1,0,Low
31,Male,African-American,0,1,F,0,0,0,0,Low
25,Male,African-American,6,1,F,1,0,1,4,Low
32,Male,Caucasian,1,7,F,1,1,1,0,Low
21,Male,Caucasian,0,1,F,1,0,1,1,Low
37,Male,Other,1,1,F,0,0,0,5,Low
25,Male,Caucasian,0,0,F,0,0,0,0,Low
32,Male,Hispanic,20,0,F,0,0,0,0,High
35,Male,African-American,0,1,F,0,0,0,2,Medium
42,Male,African-American,14,1,F,1,0,1,1,Medium
24,Male,Caucasian,9,23,M,1,1,1,10,High
22,Male,Caucasian,6,168,F,1,0,1,62,High
21,Male,Hispanic,0,1,F,1,0,1,0,Medium
47,Male,Caucasian,1,0,M,0,0,0,0,Low
27,Male,African-American,5,1,F,1,0,1,1,High
43,Male,Hispanic,2,12,M,1,0,1,4,Low
46,Male,Caucasian,2,1,F,1,0,1,0,Medium
44,Male,African-American,1,0,M,0,0,0,0,Low
27,Male,African-American,0,1,F,0,0,0,0,Medium
23,Male,Caucasian,2,1,F,0,0,0,0,Low
50,Female,Hispanic,1,1,F,0,0,0,0,Low
42,Male,African-American,8,1,F,0,0,0,1,Medium
58,Male,African-American,6,1,F,0,0,0,144,Medium
26,Male,African-American,3,1,F,1,0,0,1,Medium
48,Female,Other,0,1,F,0,0,0,17,Low
39,Male,African-American,3,1,F,1,0,1,3,Low
21,Male,African-American,3,0,F,1,1,1,1,Medium
63,Male,Caucasian,1,9,M,0,0,0,5,Low
22,Male,African-American,3,11,F,1,1,1,7,Medium
50,Male,African-American,3,1,M,0,0,0,0,Low
38,Male,African-American,0,1,F,0,0,0,9,Low
41,Male,Caucasian,1,6,F,0,0,0,6,Medium
28,Male,African-American,16,1,F,1,1,1,1,High
30,Female,African-American,0,0,M,0,0,0,1,Low
23,Male,African-American,1,0,F,0,0,0,0,Medium
25,Male,Caucasian,2,13,F,1,0,1,12,Low
40,Male,Caucasian,5,0,F,0,0,0,0,Low
24,Male,Hispanic,8,0,F,0,0,0,1,High
27,Male,African-American,5,0,M,1,0,1,64,Low
44,Male,Caucasian,11,0,M,0,0,0,180,Low
35,Female,African-American,6,1,F,1,1,1,1,Low
42,Male,Caucasian,0,0,M,0,0,0,0,Low
38,Male,African-American,15,0,F,1,0,0,0,Medium
26,Male,Hispanic,4,0,F,0,0,0,1,Medium
25,Female,African-American,0,1,M,0,0,0,0,Low
24,Male,Caucasian,1,1,F,0,0,0,0,Low
64,Male,Hispanic,1,8,F,0,0,0,7,Low
49,Female,Caucasian,2,0,M,1,0,1,0,Low
50,Male,Caucasian,5,1,F,1,0,1,1,Low
28,Male,Caucasian,8,162,F,1,0,1,30,Medium
66,Male,Caucasian,0,0,M,1,0,1,0,Low
46,Female,Caucasian,0,1,M,0,0,0,1,Low
30,Male,African-American,5,1,F,1,1,1,1,Medium
22,Female,Caucasian,0,0,M,0,0,0,1,Low
23,Male,Caucasian,1,1,M,0,0,0,9,Low
30,Male,Other,0,1,M,1,0,1,1,Medium
24,Male,African-American,10,75,F,1,0,1,17,High
31,Male,Hispanic,0,1,M,0,0,0,0,Low
31,Male,Other,1,1,F,0,0,0,0,Low
21,Male,African-American,4,622,F,1,0,1,117,Medium
28,Male,African-American,4,747,F,1,0,0,52,High
25,Male,African-American,0,1,M,1,1,0,0,Low
21,Female,Caucasian,0,1,F,0,0,0,2,Medium
27,Male,African-American,0,1,M,0,0,0,1,Low
20,Male,Hispanic,0,1,M,1,0,1,1,Low
32,Male,Hispanic,1,27,F,0,0,0,0,Low
24,Female,Caucasian,0,0,F,0,0,0,0,Medium
20,Male,African-American,1,1,F,0,0,0,0,Low
31,Male,African-American,3,20,M,1,0,1,19,High
27,Male,African-American,3,1,M,1,1,1,6,Medium
59,Male,African-American,17,65,F,1,0,1,58,Medium
40,Male,African-American,0,1,F,0,0,0,1,Low
22,Male,African-American,11,0,F,1,1,1,0,High
38,Female,African-American,1,1,F,0,0,0,0,Low
36,Male,Hispanic,1,8,M,1,0,1,39,High
30,Male,African-American,1,0,M,0,0,0,0,Medium
27,Male,Caucasian,6,1,F,1,1,1,34,Medium
43,Male,African-American,1,1,M,0,0,0,0,Low
59,Female,Caucasian,0,0,M,0,0,0,0,Low
37,Male,Caucasian,2,2,M,0,0,0,1,Low
28,Male,African-American,5,0,M,1,0,1,1,Medium
38,Male,Caucasian,0,0,F,0,0,0,0,Low
22,Male,African-American,0,1,F,1,0,1,0,High
43,Male,Hispanic,1,44,M,0,0,0,41,Low
25,Male,African-American,4,1,F,1,1,1,31,Medium
51,Male,Caucasian,0,0,M,0,0,0,0,Low
30,Male,Hispanic,6,1,F,1,1,1,0,Medium
29,Male,Caucasian,2,29,M,1,0,1,25,Low
28,Male,African-American,10,0,F,0,0,0,0,Low
26,Male,African-American,6,1,M,0,0,0,0,High
55,Male,African-American,9,0,M,1,0,1,3,Low
23,Female,Caucasian,3,1,F,0,0,0,5,High
22,Female,African-American,0,1,M,0,0,0,7,Medium
19,Female,Caucasian,2,2,F,1,0,1,22,High
31,Male,African-American,1,27,M,0,0,0,1,Low
29,Male,African-American,0,0,M,0,0,0,0,Low
61,Male,African-American,15,1,F,1,0,1,1,Medium
24,Male,African-American,4,175,F,1,1,1,0,High
31,Male,Hispanic,0,0,M,0,0,0,0,Low
20,Male,African-American,4,1,F,1,0,1,2,High
26,Male,Caucasian,3,1,F,1,0,1,1,Medium
27,Male,Caucasian,5,0,M,0,0,0,1,High
25,Male,Caucasian,1,1,F,0,0,0,1,Medium
23,Male,Caucasian,3,1,F,1,0,1,9,Medium
38,Male,African-American,0,1,F,0,0,0,1,Low
27,Male,African-American,18,0,F,1,0,1,0,High
35,Female,Caucasian,0,0,F,1,0,1,1,Low
22,Male,Other,0,1,F,0,0,0,16,High
58,Female,African-American,4,14,F,1,1,1,1,Low
57,Female,Caucasian,0,1,M,1,0,1,1,Low
21,Male,African-American,0,1,F,0,0,0,0,Low
22,Female,African-American,0,1,F,0,0,0,1,High
30,Male,African-American,0,1,F,0,0,0,2,Low
24,Male,Caucasian,1,38,F,1,0,1,37,High
22,Male,Caucasian,2,40,F,1,1,1,27,Low
29,Male,Caucasian,3,61,F,1,0,1,38,Low
30,Male,African-American,8,1,F,1,0,1,1,High
31,Female,African-American,10,1,F,0,0,0,0,Medium
45,Female,Caucasian,1,0,F,0,0,0,1,Medium
23,Male,African-American,4,320,F,0,0,0,89,Medium
39,Male,Caucasian,2,13,F,1,0,1,4,Low
31,Male,African-American,0,1,F,1,0,1,1,High
22,Male,African-American,1,1,F,1,0,1,1,Low
27,Female,African-American,9,68,F,1,0,1,65,Low
27,Male,African-American,13,1,F,1,1,1,2,Medium
38,Male,Caucasian,1,1,F,1,1,1,0,Low
31,Male,African-American,23,0,F,1,0,1,55,High
47,Male,African-American,20,1,F,0,0,0,1,High
22,Male,African-American,3,1,F,0,0,0,0,Medium
35,Male,African-American,1,1,M,1,1,1,79,High
23,Male,Hispanic,2,19,M,1,0,1,19,Medium
65,Male,African-American,2,18,M,1,1,1,5,Low
35,Male,African-American,0,1,M,0,0,0,1,Low
33,Female,African-American,0,1,F,0,0,0,1,Low
53,Male,Caucasian,1,10,M,0,0,0,1,Low
52,Male,Hispanic,0,1,F,0,0,0,1,Low
21,Male,African-American,0,1,F,0,0,0,0,Medium
37,Male,African-American,11,1,F,0,0,0,1,Low
30,Male,Other,4,1,M,1,1,1,0,High
33,Male,Caucasian,5,32,F,0,0,0,21,Medium
31,Male,African-American,2,1,M,0,0,0,0,Medium
54,Male,Other,0,0,F,0,0,0,1,Low
31,Female,African-American,0,0,M,0,0,0,1,Low
59,Female,Caucasian,2,26,F,0,0,0,29,Low
27,Male,African-American,0,1,M,0,0,0,1,Low
36,Male,African-American,0,1,M,1,1,1,0,Medium
46,Male,African-American,17,1,F,1,0,1,6,High
22,Male,African-American,3,0,F,0,0,0,323,High
28,Female,Caucasian,0,1,M,0,0,0,0,Low
34,Female,Caucasian,15,4,F,1,0,1,3,High
29,Male,Hispanic,7,2,F,1,0,1,0,High
23,Male,African-American,2,0,M,1,1,1,80,High
27,Male,African-American,3,1,F,0,0,0,0,Low
21,Male,Asian,0,1,F,1,1,1,0,Medium
48,Male,Caucasian,3,3,F,1,0,1,0,Low
30,Male,African-American,15,210,F,1,0,1,20,High
32,Female,African-American,2,43,F,0,0,0,1,Low
31,Male,African-American,5,1,F,0,0,0,6,Medium
36,Male,African-American,4,1,M,0,0,0,2,Medium
36,Male,African-American,1,1,M,0,0,0,0,Medium
44,Male,African-American,14,1,F,1,0,1,1,High
53,Male,Caucasian,2,2,F,0,0,0,0,Low
33,Male,African-American,3,1,M,1,0,1,1,Low
21,Male,African-American,2,306,F,0,0,0,293,High
33,Male,African-American,4,236,F,1,1,1,339,High
47,Male,Caucasian,2,0,F,1,0,1,2,Medium
57,Male,African-American,20,0,F,1,0,1,33,Medium
28,Male,African-American,2,1,M,0,0,0,6,Low
24,Male,African-American,1,1,M,0,0,0,1,Medium
44,Male,African-American,1,1,F,0,0,0,1,Low
46,Male,African-American,0,1,F,0,0,0,1,Low
37,Male,African-American,6,0,F,0,0,0,1,Low
26,Male,African-American,10,6,M,1,0,1,5,Medium
27,Male,African-American,10,0,F,1,1,1,0,High
40,Male,Caucasian,1,1,F,0,0,0,1,Low
60,Female,Caucasian,9,0,F,1,0,1,384,Low
53,Male,Caucasian,1,6,F,0,0,0,6,Low
26,Male,African-American,8,52,F,0,0,0,40,Medium
28,Male,African-American,0,1,F,0,0,0,1,Low
23,Male,Hispanic,0,0,M,0,0,0,0,Low
46,Female,Caucasian,2,1,F,0,0,0,19,High
23,Male,African-American,0,1,F,1,0,1,1,Medium
37,Male,African-American,5,1,F,1,1,1,0,Low
44,Male,African-American,1,1,M,0,0,0,0,Low
50,Male,African-American,18,1,F,1,0,1,248,High
45,Male,African-American,0,1,M,0,0,0,1,Low
22,Male,African-American,1,1,F,0,0,0,0,Medium
26,Male,Caucasian,1,0,F,1,1,1,16,Low
62,Male,Caucasian,0,1,F,0,0,0,2,Low
34,Male,Caucasian,0,0,M,1,0,1,1,Low
24,Male,Hispanic,1,6,F,0,0,0,6,High
21,Male,Caucasian,0,1,M,0,0,0,1,Low
25,Male,Caucasian,0,1,F,1,1,1,0,Low
68,Male,Caucasian,0,1,M,0,0,0,3,Low
41,Male,Caucasian,2,47,M,0,0,0,0,Low
21,Male,Caucasian,1,1,F,0,0,0,0,Low
37,Female,Hispanic,1,1,F,0,0,0,1,Low
22,Male,African-American,0,0,F,0,0,0,0,High
38,Male,Caucasian,11,268,F,1,0,1,268,Low
42,Male,Caucasian,1,1,F,0,0,0,0,Low
22,Male,Caucasian,1,1,F,1,0,1,1,Low
45,Male,African-American,0,1,F,1,0,1,2,Low
36,Female,African-American,4,1,F,1,0,1,0,High
48,Male,African-American,2,0,F,0,0,0,1,Medium
45,Female,Caucasian,1,106,F,0,0,0,8,Low
23,Male,African-American,6,1,F,1,1,1,8,High
24,Male,African-American,0,0,F,0,0,0,1,High
29,Male,African-American,0,1,F,0,0,0,1,Low
24,Male,African-American,0,3,F,0,0,0,0,Low
50,Male,African-American,11,0,F,0,0,0,2,High
34,Male,African-American,10,0,F,1,0,1,2,Medium
23,Male,African-American,0,0,F,0,0,0,0,Low
22,Female,Caucasian,0,1,M,0,0,0,2,Medium
36,Male,Other,0,1,F,0,0,0,7,Low
30,Male,Caucasian,22,1,F,1,0,1,3,Medium
21,Male,African-American,0,1,F,1,0,1,1,High
53,Female,Caucasian,0,0,F,0,0,0,1,Low
24,Male,Caucasian,1,37,F,0,0,0,0,Low
25,Male,African-American,7,1,M,1,0,1,0,Medium
25,Female,African-American,1,0,M,0,0,0,0,High
71,Male,African-American,8,1,F,0,0,0,24,Low
39,Male,African-American,10,1,M,0,0,0,40,High
37,Female,African-American,0,0,F,0,0,0,37,Medium
20,Male,African-American,0,0,F,1,0,1,7,Medium
29,Female,African-American,3,1,F,0,0,0,0,Medium
22,Male,African-American,2,1,F,1,0,1,1,Medium
26,Male,African-American,4,1,F,1,0,1,83,Medium
35,Male,Hispanic,5,1,F,0,0,0,0,Medium
47,Female,African-American,19,1,F,1,0,1,30,High
21,Male,Other,1,1,F,1,0,1,0,Low
23,Female,Other,0,1,M,0,0,0,1,High
20,Female,Caucasian,1,1,F,1,0,1,17,High
23,Female,African-American,0,1,F,0,0,0,1,Low
27,Male,Native American,3,0,M,0,0,0,0,Medium
55,Male,Caucasian,18,47,F,1,0,1,37,Low
53,Female,African-American,0,0,F,0,0,0,0,Low
23,Female,African-American,0,1,F,1,0,0,0,Medium
26,Male,African-American,5,1,F,1,0,1,22,Medium
25,Male,African-American,6,1,F,1,0,0,6,Medium
23,Male,Other,2,1,M,0,0,0,1,Low
27,Male,African-American,4,0,F,1,1,1,0,High
26,Male,African-American,2,106,M,0,0,0,0,Low
29,Male,African-American,1,1,M,0,0,0,3,Low
27,Male,Other,1,1,F,1,0,1,0,Low
28,Male,Hispanic,0,1,F,0,0,0,1,Low
31,Male,African-American,0,1,M,0,0,0,0,Low
41,Male,African-American,8,29,F,1,0,1,0,Medium
25,Male,Caucasian,0,2,M,0,0,0,0,Low
47,Male,Caucasian,0,1,M,0,0,0,1,Low
37,Male,African-American,4,1,F,0,0,0,1,Low
35,Female,African-American,4,1,F,0,0,0,2,Medium
24,Male,Caucasian,1,0,M,1,0,1,1,Low
21,Male,Caucasian,2,1,F,1,1,1,5,High
22,Male,Caucasian,0,0,F,1,0,1,2,Low
57,Male,African-American,11,1,F,0,0,0,140,Medium
48,Male,Caucasian,0,1,F,0,0,0,11,Medium
36,Male,Other,0,1,F,0,0,0,5,Low
37,Female,African-American,3,1,F,0,0,0,28,Medium
31,Male,Caucasian,0,0,M,0,0,0,5,Low
22,Male,African-American,1,1,F,1,0,1,4,High
31,Male,Caucasian,2,0,M,0,0,0,0,Low
24,Male,African-American,0,1,F,1,0,1,0,Medium
32,Male,African-American,22,0,F,1,1,1,0,High
23,Female,Other,0,1,M,0,0,0,1,Low
63,Male,African-American,0,1,M,0,0,0,0,Low
30,Male,Other,0,1,F,0,0,0,1,Low
26,Male,Caucasian,2,38,F,1,1,1,27,Medium
48,Male,Caucasian,2,1,M,0,0,0,0,Low
20,Male,Caucasian,0,1,F,0,0,0,1,Low
24,Female,African-American,1,0,M,1,1,1,0,Medium
36,Female,African-American,1,1,M,0,0,0,0,Low
83,Male,Hispanic,0,0,M,0,0,0,0,Low
28,Male,Caucasian,2,0,F,0,0,0,0,Medium
36,Male,African-American,3,1,F,1,0,1,1,Low
33,Female,African-American,0,1,M,0,0,0,1,Low
39,Male,African-American,0,0,F,0,0,0,0,Low
29,Male,Other,3,0,M,0,0,0,0,Medium
30,Male,African-American,17,4,F,1,0,1,4,High
19,Female,Caucasian,1,140,M,1,1,1,1,Medium
24,Male,African-American,1,1,F,1,0,1,0,Low
36,Male,Hispanic,11,79,F,0,0,0,78,Medium
29,Female,Caucasian,1,1,F,0,0,0,0,Medium
35,Male,African-American,7,1,F,0,0,0,1,Medium
24,Male,African-American,0,1,F,0,0,0,0,Low
26,Male,Caucasian,0,773,M,0,0,0,9,Low
26,Male,Caucasian,8,1,F,0,0,0,2,Low
52,Male,African-American,7,1,M,0,0,0,0,Medium
28,Male,African-American,14,1,F,1,1,1,0,Medium
32,Male,African-American,0,1,M,0,0,0,0,Medium
32,Female,Caucasian,1,1,M,1,1,1,0,Low
33,Male,African-American,5,0,M,1,0,1,5,High
29,Male,African-American,16,1,F,0,0,0,17,High
34,Male,Caucasian,1,1,M,1,0,1,0,Low
37,Female,Other,0,1,M,1,0,1,0,Low
43,Male,Caucasian,0,0,M,0,0,0,0,Low
47,Male,Caucasian,2,3,F,0,0,0,0,Low
25,Male,African-American,3,0,M,1,0,1,2,Medium
23,Female,African-American,1,1,F,0,0,0,1,Low
39,Male,Caucasian,2,1,M,1,0,0,0,Low
35,Male,African-American,13,1,F,1,0,1,5,High
33,Male,Other,0,1,F,0,0,0,1,Low
21,Male,Other,0,1,F,1,1,1,1,Low
43,Male,African-American,20,0,F,0,0,0,1,High
25,Male,African-American,3,1,F,1,1,1,0,High
48,Male,African-American,25,1,F,1,1,1,6,High
22,Male,African-American,1,28,M,1,1,1,1,Medium
52,Male,African-American,9,1,M,1,1,1,38,High
26,Male,Caucasian,5,1,F,1,1,1,35,Low
67,Male,African-American,4,1,M,1,0,1,27,Medium
34,Male,African-American,4,1,M,0,0,0,1,Low
56,Male,Caucasian,4,1,M,1,0,0,0,Low
28,Male,African-American,1,1,F,1,0,1,5,Low
29,Male,African-American,2,1,M,0,0,0,0,Low
24,Female,African-American,0,1,M,1,0,1,0,Medium
37,Male,African-American,6,1,F,1,1,1,20,Medium
43,Male,Other,3,1,F,0,0,0,1,Low
51,Male,Caucasian,0,1,F,0,0,0,1,Low
20,Male,African-American,1,2,M,1,0,1,0,Medium
26,Male,Caucasian,4,0,M,1,0,1,293,Medium
39,Female,Caucasian,1,1,M,1,0,1,10,Low
21,Male,African-American,1,1,F,0,0,0,2,High
21,Male,African-American,1,1,F,1,0,1,2,High
24,Male,Caucasian,3,1,F,1,0,1,1,Low
26,Male,African-American,4,1,M,1,1,1,1,High
48,Male,Caucasian,1,0,F,0,0,0,0,Low
24,Male,African-American,5,1,F,1,0,1,1,Medium
26,Male,Caucasian,0,0,F,0,0,0,1,Low
46,Male,Caucasian,0,1,F,0,0,0,1,Low
30,Female,Hispanic,1,1,M,0,0,0,0,Low
24,Male,African-American,7,1,M,0,0,0,1,High
21,Female,Caucasian,0,1,M,0,0,0,0,Medium
24,Male,African-American,1,1,F,1,0,1,1,Low
30,Male,African-American,1,1,F,0,0,0,0,Medium
36,Male,African-American,9,0,M,0,0,0,1,High
30,Male,African-American,5,1,F,1,1,1,1,Low
22,Female,Caucasian,1,23,F,0,0,0,1,Medium
25,Male,African-American,0,1,F,1,1,1,9,High
31,Male,African-American,25,1,M,1,0,1,117,High
24,Male,African-American,0,1,F,0,0,0,2,Low
39,Male,African-American,13,1,F,1,1,1,1,High
46,Male,Other,0,1,F,0,0,0,5,Low
48,Male,African-American,5,1,M,1,0,1,0,Low
30,Female,African-American,4,5,F,0,0,0,0,Low
40,Male,Caucasian,0,0,F,0,0,0,22,Low
52,Female,African-American,0,1,F,0,0,0,2,Low
23,Male,African-American,3,1,F,0,0,0,33,High
26,Female,African-American,1,1,M,0,0,0,1,Low
22,Male,Caucasian,1,1,F,1,0,1,19,High
42,Male,Caucasian,3,0,F,0,0,0,0,Low
23,Male,African-American,6,1,F,1,0,1,135,High
33,Male,Other,4,1,F,1,0,1,1,Low
28,Male,African-American,1,1,F,0,0,0,2,Low
37,Female,Caucasian,4,1,M,0,0,0,0,Low
50,Male,Caucasian,1,1,F,1,0,0,1,Low
38,Male,Native American,25,172,M,1,0,1,8,High
32,Male,African-American,1,1,F,0,0,0,1,Medium
24,Male,Hispanic,3,1,F,1,0,1,97,Medium
51,Male,African-American,3,1,F,0,0,0,1,Low
19,Male,Caucasian,1,1,M,1,0,1,0,Low
32,Male,African-American,4,0,F,0,0,0,108,Medium
31,Female,Caucasian,1,22,F,1,0,1,0,Low
29,Female,African-American,1,7,F,0,0,0,179,Medium
43,Male,Hispanic,0,1,M,0,0,0,0,Low
26,Male,African-American,9,1,F,1,1,1,11,Medium
27,Male,Caucasian,0,1,F,1,0,1,27,High
52,Male,Caucasian,1,1,F,1,0,1,3,Low
27,Male,Hispanic,1,1,M,0,0,0,0,Low
57,Female,Hispanic,1,1,M,0,0,0,0,Low
28,Male,African-American,3,1,M,1,0,1,1,Medium
32,Male,African-American,3,1,F,1,1,1,2,Low
27,Male,African-American,5,0,M,1,0,1,0,Low
45,Male,Hispanic,0,1,M,1,0,1,3,Low
42,Female,Caucasian,0,0,M,0,0,0,0,Low
33,Male,African-American,0,1,F,1,0,1,0,Low
26,Male,Caucasian,4,52,M,1,1,0,19,Low
28,Female,Caucasian,3,1,M,0,0,0,45,Low
53,Female,Caucasian,0,1,M,0,0,0,0,Low
24,Male,Caucasian,0,1,F,0,0,0,1,Low
28,Male,Hispanic,1,9,F,0,0,0,8,Low
28,Male,Hispanic,1,1,F,0,0,0,1,Medium
39,Male,African-American,6,1,M,1,0,1,35,Medium
22,Male,African-American,1,0,F,1,0,1,1,Medium
46,Male,African-American,2,0,F,1,0,1,9,Low
25,Male,African-American,0,0,M,0,0,0,1,Low
52,Male,Caucasian,1,5,F,0,0,0,3,Medium
28,Male,African-American,4,1,M,1,1,1,0,Low
57,Female,Caucasian,1,4,F,1,0,1,1,Low
49,Male,African-American,3,1,F,1,0,1,0,Low
21,Male,African-American,2,1,F,1,1,1,0,High
32,Male,African-American,19,1,F,1,1,1,14,High
63,Male,African-American,3,1,M,0,0,0,220,High
29,Male,Caucasian,2,0,F,0,0,0,1,Low
46,Male,African-American,0,0,M,0,0,0,1,Low
23,Male,African-American,5,45,F,1,1,1,44,High
28,Male,African-American,10,1,M,1,0,1,1,Medium
27,Male,African-American,1,3,F,0,0,0,3,Low
69,Female,Hispanic,0,0,M,0,0,0,1,Low
47,Male,Hispanic,0,1,M,0,0,0,1,Low
45,Male,Hispanic,1,1,F,0,0,0,128,Low
33,Female,Caucasian,1,0,M,0,0,0,0,Low
27,Female,Hispanic,0,0,M,1,0,1,0,Low
47,Male,Caucasian,4,58,F,1,0,1,32,Medium
32,Male,African-American,14,1,F,1,1,1,2,High
24,Male,African-American,2,1,F,0,0,0,1,Medium
26,Male,African-American,5,1,F,1,0,1,3,High
47,Male,Hispanic,0,4,M,0,0,0,1,Low
25,Male,Caucasian,1,1,F,0,0,0,1,Medium
21,Male,African-American,1,1,F,0,0,0,108,High
25,Male,African-American,2,1,M,1,0,1,0,Low
22,Male,African-American,6,1,F,1,1,1,2,Medium
26,Female,Caucasian,0,1,F,0,0,0,0,Medium
20,Male,Caucasian,0,1,F,0,0,0,1,Low
30,Male,African-American,1,1,M,1,0,1,1,Medium
45,Male,African-American,0,3,F,1,0,1,1,Medium
33,Male,African-American,7,0,F,1,1,1,78,Medium
35,Male,Caucasian,2,1,F,0,0,0,0,Low
41,Male,Caucasian,5,1,F,0,0,0,1,Low
23,Male,Caucasian,0,0,M,0,0,0,2,Low
21,Female,Caucasian,0,1,M,1,0,1,1,Medium
54,Male,African-American,0,1,F,0,0,0,1,Low
27,Male,African-American,10,1,F,1,0,1,1,Medium
22,Male,Caucasian,0,4,M,0,0,0,1,Low
21,Female,Hispanic,0,1,M,1,0,1,0,Medium
23,Male,African-American,2,1,F,1,0,1,6,Medium
30,Male,Hispanic,1,9,M,0,0,0,7,Low
36,Male,African-American,5,20,M,1,0,1,19,High
24,Female,Hispanic,2,48,F,1,1,1,0,Medium
29,Male,African-American,10,1,F,1,0,1,23,Medium
54,Male,African-American,4,1,M,1,1,1,78,Medium
22,Male,Caucasian,2,1,M,1,1,1,13,Medium
38,Male,Caucasian,2,64,F,0,0,0,4,Low
26,Male,African-American,0,1,M,1,1,1,0,Low
20,Female,African-American,0,1,F,0,0,0,1,Low
56,Male,Hispanic,0,1,M,0,0,0,0,Low
52,Male,African-American,6,0,M,1,0,1,1,Low
29,Male,African-American,0,1,F,0,0,0,2,Low
23,Female,African-American,6,18,M,0,0,0,17,Medium
35,Male,African-American,1,1,M,0,0,0,9,Low
32,Male,Caucasian,8,4,F,1,0,1,0,High
21,Male,African-American,1,18,M,1,1,1,0,Medium
25,Male,Hispanic,0,1,F,0,0,0,0,Low
32,Male,African-American,5,1,M,1,0,1,0,Low
30,Male,African-American,4,1,M,1,0,1,1,Low
30,Female,African-American,3,1,F,0,0,0,26,Low
23,Male,African-American,2,1,F,1,1,1,6,Medium
32,Male,Caucasian,8,2,F,1,0,0,2,Low
52,Male,Caucasian,1,111,F,0,0,0,1,Low
29,Male,African-American,6,1,F,1,0,1,39,High
42,Male,Caucasian,0,0,M,0,0,0,0,Low
21,Male,African-American,0,0,F,1,0,1,0,High
36,Female,Caucasian,4,110,F,1,0,1,168,High
22,Female,African-American,0,2,M,0,0,0,0,Low
45,Male,Hispanic,2,1,F,0,0,0,47,Low
29,Male,African-American,0,1,M,0,0,0,0,Low
54,Male,African-American,2,1,M,0,0,0,0,Low
30,Male,African-American,6,1,F,1,1,1,2,Medium
51,Male,African-American,17,0,M,0,0,0,0,Low
45,Male,Hispanic,20,0,F,1,0,1,2,Low
27,Male,African-American,3,88,F,1,1,1,301,Low
24,Male,Hispanic,1,190,F,1,0,1,13,Low
24,Male,Caucasian,2,27,F,0,0,0,0,Medium
23,Male,African-American,2,1,M,0,0,0,5,Medium
42,Female,Other,2,496,M,0,0,0,14,Low
36,Male,African-American,5,1,F,0,0,0,0,Low
38,Female,African-American,8,1,M,1,1,1,0,Medium
69,Male,Hispanic,0,1,M,0,0,0,0,Low
21,Male,Hispanic,1,4,F,1,0,1,1,Medium
59,Male,Hispanic,1,1,M,0,0,0,0,Low
39,Male,African-American,1,9,F,0,0,0,4,Medium
29,Male,African-American,2,1,F,0,0,0,37,Medium
22,Male,Hispanic,1,0,M,1,0,1,1,Medium
28,Male,African-American,1,1,F,0,0,0,0,Low
44,Male,Caucasian,6,0,F,0,0,0,1,Low
25,Male,African-American,2,1,F,0,0,0,58,Medium
31,Male,African-American,0,0,F,0,0,0,0,High
35,Male,African-American,17,1,M,1,1,1,2,Medium
27,Male,African-American,11,1,M,1,0,1,2,High
33,Male,African-American,1,0,F,0,0,0,1,Medium
28,Male,African-American,6,1,F,1,0,1,0,High
20,Male,African-American,1,51,F,1,1,1,1,High
60,Male,Caucasian,1,1,F,0,0,0,0,Low
53,Male,Hispanic,0,0,M,0,0,0,1,Low
51,Male,Hispanic,0,0,F,1,0,1,1,Low
25,Male,Hispanic,1,106,F,0,0,0,31,Low
27,Male,African-American,5,76,F,1,1,1,203,Medium
54,Female,African-American,0,1,F,0,0,0,1,Low
26,Female,African-American,3,305,M,0,0,0,1,Medium
24,Male,Caucasian,3,1,M,0,0,0,1,Low
55,Male,Hispanic,1,0,F,1,0,1,1,Low
26,Male,Hispanic,0,1,F,0,0,0,2,Low
75,Female,African-American,5,1,F,0,0,0,1,Low
36,Male,African-American,16,0,F,1,0,1,0,Medium
56,Male,African-American,8,106,F,0,0,0,72,Low
34,Male,Other,0,1,F,1,0,1,2,Low
25,Female,African-American,5,1,M,1,0,1,47,Medium
46,Male,Caucasian,0,1,F,0,0,0,0,Low
27,Male,African-American,1,0,F,0,0,0,6,Low
24,Male,African-American,1,1,M,0,0,0,0,Medium
28,Male,African-American,3,0,M,1,0,1,1,Low
42,Male,African-American,13,1,M,1,0,1,0,High
59,Male,African-American,2,0,M,0,0,0,0,Low
39,Male,Caucasian,1,15,F,0,0,0,14,Low
46,Male,Caucasian,5,1,M,0,0,0,12,Low
25,Male,Other,1,1,F,0,0,0,0,Low
55,Male,Caucasian,2,1,F,0,0,0,1,Low
35,Male,African-American,1,4,M,1,0,1,1,High
